event_id,session_id,user_role,product_name,event_timestamp,event_type,page_section,element_clicked,status,error_type
E00845,S0126,Internal User,The White,2026-07-04 17:19:13,tab_click,Technical Documents,Technical Documents,success,none
E00846,S0126,Internal User,The White,2026-07-04 17:19:32,tab_click,General Information,General Information,success,none
E00847,S0126,Internal User,The White,2026-07-04 17:21:32,tab_click,General Information,General Information,success,none
E00848,S0126,Internal User,The White,2026-07-04 17:21:24,tab_click,General Information,General Information,success,none
E00849,S0127,Customer,Wire Rod,2026-07-07 12:06:00,tab_click,General Information,General Information,success,none
E00850,S0127,Customer,Wire Rod,2026-07-07 12:05:20,document_click,Technical Documents,Safety Data Sheet,success,none
E00851,S0127,Customer,Wire Rod,2026-07-07 12:06:18,tab_click,General Information,General Information,success,none
E00852,S0127,Customer,Wire Rod,2026-07-07 12:06:19,tab_click,Technical Documents,Technical Documents,success,none
E00853,S0127,Customer,Wire Rod,2026-07-07 12:07:52,error,Machine Energy,System Error,failed,api_timeout
E00854,S0127,Customer,Wire Rod,2026-07-07 12:06:17,export,Export Product Passport,Export as JSON,success,none
E00855,S0127,Customer,Wire Rod,2026-07-07 12:06:58,tab_click,Technical Documents,Technical Documents,success,none
E00856,S0127,Customer,Wire Rod,2026-07-07 12:07:56,verification,Verify Product Passport,Verify with Spherity,success,none
E00857,S0127,Customer,Wire Rod,2026-07-07 12:06:37,page_view,DPP Landing Page,Open DPP Page,success,none
E00858,S0127,Customer,Wire Rod,2026-07-07 12:08:12,tab_click,General Information,General Information,success,none
E00859,S0127,Customer,Wire Rod,2026-07-07 12:05:19,tab_click,Packaging,Packaging,success,none
E00860,S0127,Customer,Wire Rod,2026-07-07 12:07:29,document_click,Technical Documents,Safety Data Sheet,success,none
E00861,S0127,Customer,Wire Rod,2026-07-07 12:07:57,tab_click,Packaging,Packaging,success,none
E00862,S0127,Customer,Wire Rod,2026-07-07 12:06:21,page_view,DPP Landing Page,Open DPP Page,success,none
E00863,S0127,Customer,Wire Rod,2026-07-07 12:06:18,tab_click,Energy Overview,Energy Overview,success,none
E00864,S0128,Internal User,Steel Coil A,2026-07-04 08:36:07,page_view,DPP Landing Page,Open DPP Page,success,none
E00865,S0128,Internal User,Steel Coil A,2026-07-04 08:37:41,document_click,Technical Documents,Interoperability Test Case Documentation,success,none
E00866,S0128,Internal User,Steel Coil A,2026-07-04 08:37:32,verification,Verify Product Passport,Verify with Spherity,success,none
E00867,S0128,Internal User,Steel Coil A,2026-07-04 08:34:17,tab_click,General Information,General Information,success,none
E00868,S0128,Internal User,Steel Coil A,2026-07-04 08:36:50,verification,Verify Product Passport,Verify with Spherity,success,none
E00869,S0128,Internal User,Steel Coil A,2026-07-04 08:38:04,tab_click,Technical Documents,Technical Documents,success,none
E00870,S0128,Internal User,Steel Coil A,2026-07-04 08:37:28,tab_click,Packaging,Packaging,success,none
E00871,S0129,Manufacturer,The White,2026-07-02 05:17:43,document_click,Technical Documents,Sustainability Data Sheet,success,none
E00872,S0129,Manufacturer,The White,2026-07-02 05:18:00,tab_click,General Information,General Information,success,none
E00873,S0129,Manufacturer,The White,2026-07-02 05:17:48,tab_click,General Information,General Information,success,none
E00874,S0129,Manufacturer,The White,2026-07-02 05:21:46,document_click,Technical Documents,Technical Information,success,none
E00875,S0130,Recycler,Hot Rolled Coil,2026-07-07 11:37:17,tab_click,Paint Material,Paint Material,success,none
E00876,S0130,Recycler,Hot Rolled Coil,2026-07-07 11:37:21,export,Export Product Passport,Export as PDF,success,none
E00877,S0130,Recycler,Hot Rolled Coil,2026-07-07 11:37:33,tab_click,Machine Energy,Machine Energy,success,none
E00878,S0130,Recycler,Hot Rolled Coil,2026-07-07 11:35:06,tab_click,Technical Documents,Technical Documents,success,none
E00879,S0130,Recycler,Hot Rolled Coil,2026-07-07 11:36:18,document_click,Technical Documents,Energy Report,success,none
E00880,S0130,Recycler,Hot Rolled Coil,2026-07-07 11:36:20,export,Export Product Passport,Export as PDF,success,none
E00881,S0130,Recycler,Hot Rolled Coil,2026-07-07 11:37:01,page_view,DPP Landing Page,Open DPP Page,success,none
E00882,S0130,Recycler,Hot Rolled Coil,2026-07-07 11:35:04,verification,Verify Product Passport,Verify with Spherity,failed,failed_verification
E00883,S0131,Customer,The White,2026-07-02 12:51:23,page_view,DPP Landing Page,Open DPP Page,success,none
E00884,S0131,Customer,The White,2026-07-02 12:48:56,document_click,Technical Documents,Sustainability Data Sheet,success,none
E00885,S0131,Customer,The White,2026-07-02 12:49:05,document_click,Technical Documents,Energy Report,success,none
E00886,S0131,Customer,The White,2026-07-02 12:51:43,tab_click,General Information,General Information,success,none
E00887,S0131,Customer,The White,2026-07-02 12:51:53,tab_click,Packaging,Packaging,success,none
E00888,S0131,Customer,The White,2026-07-02 12:50:36,login,Authentication,Log in,success,none
E00889,S0131,Customer,The White,2026-07-02 12:48:30,document_click,Technical Documents,Safety Data Sheet,success,none
E00890,S0132,Manufacturer,Steel Coil A,2026-07-04 10:54:23,tab_click,Paint Material,Paint Material,success,none
E00891,S0132,Manufacturer,Steel Coil A,2026-07-04 10:51:57,document_click,Technical Documents,Energy Report,success,none
E00892,S0132,Manufacturer,Steel Coil A,2026-07-04 10:52:47,export,Export Product Passport,Export as PDF,success,none
E00893,S0132,Manufacturer,Steel Coil A,2026-07-04 10:54:27,tab_click,Technical Documents,Technical Documents,success,none
E00894,S0132,Manufacturer,Steel Coil A,2026-07-04 10:52:28,export,Export Product Passport,Export as CSV,success,none
E00895,S0132,Manufacturer,Steel Coil A,2026-07-04 10:53:07,tab_click,Packaging,Packaging,success,none
E00896,S0133,Auditor,Hot Rolled Coil,2026-07-06 19:11:25,document_click,Technical Documents,Safety Data Sheet,success,none
E00897,S0134,Customer,The White,2026-07-01 15:38:14,error,Technical Documents,System Error,failed,missing_data
E00898,S0134,Customer,The White,2026-07-01 15:39:54,verification,Verify Product Passport,Verify with Spherity,success,none
E00899,S0134,Customer,The White,2026-07-01 15:39:08,document_click,Technical Documents,Energy Report,success,none
E00900,S0134,Customer,The White,2026-07-01 15:37:07,tab_click,General Information,General Information,success,none
E00901,S0134,Customer,The White,2026-07-01 15:38:05,tab_click,Technical Documents,Technical Documents,success,none
E00902,S0134,Customer,The White,2026-07-01 15:37:57,tab_click,Paint Material,Paint Material,success,none
E00903,S0134,Customer,The White,2026-07-01 15:39:24,tab_click,Machine Energy,Machine Energy,success,none
E00904,S0134,Customer,The White,2026-07-01 15:40:05,page_view,DPP Landing Page,Open DPP Page,success,none
E00905,S0134,Customer,The White,2026-07-01 15:38:21,export,Export Product Passport,Export as PDF,success,none
E00906,S0135,Customer,Hot Rolled Coil,2026-07-04 00:22:27,verification,Verify Product Passport,Verify with Spherity,failed,failed_verification
E00907,S0135,Customer,Hot Rolled Coil,2026-07-04 00:23:00,tab_click,Energy Overview,Energy Overview,success,none
E00908,S0135,Customer,Hot Rolled Coil,2026-07-04 00:22:27,tab_click,Energy Overview,Energy Overview,success,none
E00909,S0135,Customer,Hot Rolled Coil,2026-07-04 00:20:23,tab_click,Energy Overview,Energy Overview,success,none
E00910,S0135,Customer,Hot Rolled Coil,2026-07-04 00:21:05,error,Technical Documents,System Error,failed,missing_data
E00911,S0135,Customer,Hot Rolled Coil,2026-07-04 00:22:40,login,Authentication,Log in,success,none
E00912,S0136,Customer,Hot Rolled Coil,2026-07-03 17:44:42,tab_click,General Information,General Information,success,none
E00913,S0136,Customer,Hot Rolled Coil,2026-07-03 17:48:51,document_click,Technical Documents,Technical Information,success,none
E00914,S0136,Customer,Hot Rolled Coil,2026-07-03 17:45:33,page_view,DPP Landing Page,Open DPP Page,success,none
E00915,S0136,Customer,Hot Rolled Coil,2026-07-03 17:50:29,error,Machine Energy,System Error,failed,missing_data
E00916,S0136,Customer,Hot Rolled Coil,2026-07-03 17:45:01,tab_click,Paint Material,Paint Material,success,none
E00917,S0136,Customer,Hot Rolled Coil,2026-07-03 17:47:36,tab_click,Paint Material,Paint Material,success,none
E00918,S0136,Customer,Hot Rolled Coil,2026-07-03 17:48:18,document_click,Technical Documents,Sustainability Data Sheet,success,none
E00919,S0136,Customer,Hot Rolled Coil,2026-07-03 17:44:58,tab_click,Packaging,Packaging,success,none
E00920,S0136,Customer,Hot Rolled Coil,2026-07-03 17:50:12,tab_click,General Information,General Information,success,none
E00921,S0136,Customer,Hot Rolled Coil,2026-07-03 17:49:01,tab_click,Packaging,Packaging,success,none
E00922,S0137,Recycler,Steel Coil A,2026-07-06 04:58:53,tab_click,General Information,General Information,success,none
E00923,S0137,Recycler,Steel Coil A,2026-07-06 04:58:05,tab_click,Machine Energy,Machine Energy,success,none
E00924,S0137,Recycler,Steel Coil A,2026-07-06 04:55:10,page_view,DPP Landing Page,Open DPP Page,success,none
E00925,S0137,Recycler,Steel Coil A,2026-07-06 04:57:56,tab_click,Paint Material,Paint Material,success,none
E00926,S0137,Recycler,Steel Coil A,2026-07-06 04:57:09,tab_click,Technical Documents,Technical Documents,success,none
E00927,S0137,Recycler,Steel Coil A,2026-07-06 04:57:01,tab_click,Paint Material,Paint Material,success,none
E00928,S0137,Recycler,Steel Coil A,2026-07-06 04:58:11,document_click,Technical Documents,Technical Information,success,none
E00929,S0137,Recycler,Steel Coil A,2026-07-06 04:56:24,tab_click,Packaging,Packaging,success,none
E00930,S0137,Recycler,Steel Coil A,2026-07-06 04:55:08,page_view,DPP Landing Page,Open DPP Page,success,none
E00931,S0137,Recycler,Steel Coil A,2026-07-06 04:54:52,tab_click,Technical Documents,Technical Documents,success,none
E00932,S0137,Recycler,Steel Coil A,2026-07-06 04:55:40,verification,Verify Product Passport,Verify with Spherity,success,none
E00933,S0138,Customer,The White,2026-07-03 12:34:23,verification,Verify Product Passport,Verify with Spherity,success,none
E00934,S0138,Customer,The White,2026-07-03 12:33:26,page_view,DPP Landing Page,Open DPP Page,success,none
E00935,S0138,Customer,The White,2026-07-03 12:32:19,export,Export Product Passport,Export as PDF,success,none
E00936,S0138,Customer,The White,2026-07-03 12:34:38,tab_click,Packaging,Packaging,success,none
E00937,S0138,Customer,The White,2026-07-03 12:34:32,error,Verify Product Passport,System Error,failed,api_timeout
E00938,S0139,Manufacturer,Stainless Steel Sheet,2026-07-07 16:51:19,page_view,DPP Landing Page,Open DPP Page,success,none
E00939,S0139,Manufacturer,Stainless Steel Sheet,2026-07-07 16:48:17,page_view,DPP Landing Page,Open DPP Page,success,none
E00940,S0139,Manufacturer,Stainless Steel Sheet,2026-07-07 16:48:32,export,Export Product Passport,Export as JSON,failed,failed_export
E00941,S0139,Manufacturer,Stainless Steel Sheet,2026-07-07 16:46:54,page_view,DPP Landing Page,Open DPP Page,success,none
E00942,S0139,Manufacturer,Stainless Steel Sheet,2026-07-07 16:49:08,document_click,Technical Documents,Energy Report,success,none
E00943,S0140,Customer,The White,2026-07-04 12:51:26,verification,Verify Product Passport,Verify with Spherity,success,none
E00944,S0140,Customer,The White,2026-07-04 12:51:11,error,Export Product Passport,System Error,failed,broken_link
E00945,S0140,Customer,The White,2026-07-04 12:52:16,verification,Verify Product Passport,Verify with Spherity,success,none
E00946,S0140,Customer,The White,2026-07-04 12:50:59,tab_click,Anomalies,Anomalies,success,none
E00947,S0141,Customer,Steel Coil A,2026-07-01 20:47:04,page_view,DPP Landing Page,Open DPP Page,success,none
E00948,S0141,Customer,Steel Coil A,2026-07-01 20:45:05,login,Authentication,Log in,success,none
E00949,S0141,Customer,Steel Coil A,2026-07-01 20:46:07,tab_click,General Information,General Information,success,none
E00950,S0141,Customer,Steel Coil A,2026-07-01 20:45:30,document_click,Technical Documents,Technical Information,success,none
E00951,S0141,Customer,Steel Coil A,2026-07-01 20:46:10,tab_click,General Information,General Information,success,none
E00952,S0141,Customer,Steel Coil A,2026-07-01 20:45:07,verification,Verify Product Passport,Verify with Spherity,success,none
E00953,S0141,Customer,Steel Coil A,2026-07-01 20:47:30,error,Machine Energy,System Error,failed,api_timeout
E00954,S0142,Manufacturer,The White,2026-07-03 09:37:38,document_click,Technical Documents,Sustainability Data Sheet,success,none
E00955,S0142,Manufacturer,The White,2026-07-03 09:37:27,tab_click,Technical Documents,Technical Documents,success,none
E00956,S0142,Manufacturer,The White,2026-07-03 09:37:40,error,Machine Energy,System Error,failed,missing_data
E00957,S0142,Manufacturer,The White,2026-07-03 09:37:26,document_click,Technical Documents,Safety Data Sheet,success,none
E00958,S0142,Manufacturer,The White,2026-07-03 09:37:25,verification,Verify Product Passport,Verify with Spherity,success,none
E00959,S0142,Manufacturer,The White,2026-07-03 09:37:46,login,Authentication,Log in,success,none
E00960,S0142,Manufacturer,The White,2026-07-03 09:37:22,document_click,Technical Documents,Safety Data Sheet,success,none
E00961,S0143,Auditor,The White,2026-07-02 17:30:22,error,Technical Documents,System Error,failed,broken_link
E00962,S0143,Auditor,The White,2026-07-02 17:26:05,export,Export Product Passport,Export as CSV,success,none
E00963,S0143,Auditor,The White,2026-07-02 17:29:20,tab_click,Energy Overview,Energy Overview,success,none
E00964,S0144,Customer,Wire Rod,2026-07-07 21:47:58,tab_click,General Information,General Information,success,none
E00965,S0144,Customer,Wire Rod,2026-07-07 21:47:49,tab_click,Energy Overview,Energy Overview,success,none
E00966,S0144,Customer,Wire Rod,2026-07-07 21:47:58,document_click,Technical Documents,Safety Data Sheet,success,none
E00967,S0144,Customer,Wire Rod,2026-07-07 21:47:55,document_click,Technical Documents,Technical Information,success,none
E00968,S0144,Customer,Wire Rod,2026-07-07 21:48:11,tab_click,Machine Energy,Machine Energy,success,none
E00969,S0144,Customer,Wire Rod,2026-07-07 21:48:11,export,Export Product Passport,Export as PDF,success,none
E00970,S0145,Internal User,Steel Coil A,2026-07-05 21:15:35,tab_click,General Information,General Information,success,none
E00971,S0145,Internal User,Steel Coil A,2026-07-05 21:17:54,export,Export Product Passport,Export as PDF,success,none
E00972,S0145,Internal User,Steel Coil A,2026-07-05 21:17:56,tab_click,Technical Documents,Technical Documents,success,none
E00973,S0145,Internal User,Steel Coil A,2026-07-05 21:16:08,export,Export Product Passport,Export as PDF,success,none
E00974,S0146,Internal User,Stainless Steel Sheet,2026-07-01 11:39:19,tab_click,Paint Material,Paint Material,success,none
E00975,S0146,Internal User,Stainless Steel Sheet,2026-07-01 11:38:39,login,Authentication,Log in,success,none
E00976,S0146,Internal User,Stainless Steel Sheet,2026-07-01 11:36:52,document_click,Technical Documents,Certificate of Conformity,success,none
E00977,S0146,Internal User,Stainless Steel Sheet,2026-07-01 11:38:22,document_click,Technical Documents,Interoperability Test Case Documentation,success,none
E00978,S0146,Internal User,Stainless Steel Sheet,2026-07-01 11:38:56,document_click,Technical Documents,Interoperability Test Case Documentation,failed,broken_link
E00979,S0146,Internal User,Stainless Steel Sheet,2026-07-01 11:37:09,tab_click,Energy Overview,Energy Overview,success,none
E00980,S0146,Internal User,Stainless Steel Sheet,2026-07-01 11:36:52,verification,Verify Product Passport,Verify with Spherity,success,none
E00981,S0146,Internal User,Stainless Steel Sheet,2026-07-01 11:38:59,tab_click,Energy Overview,Energy Overview,success,none
E00982,S0146,Internal User,Stainless Steel Sheet,2026-07-01 11:39:04,tab_click,Energy Overview,Energy Overview,success,none
E00983,S0146,Internal User,Stainless Steel Sheet,2026-07-01 11:36:54,tab_click,Packaging,Packaging,success,none
E00984,S0146,Internal User,Stainless Steel Sheet,2026-07-01 11:37:59,export,Export Product Passport,Export as PDF,success,none
